CustomerKey,FullName,AddressLine1,Year,Quarter,Month,Day,Education,HouseOwnerFlag,MaritalStatus,NumberCarsOwned,Occupation,TotalChildren,YearlyIncome
11226,"Ross, Sydney",5252 Santa Fe,1951,Qtr 3,September,27,Partial College,1,M,1,Professional,2,$60000
11227,"Chavez, Marshall",9022 Estudillo Street,1951,Qtr 3,August,12,Partial College,1,S,2,Professional,2,$60000
11228,"Jones, Ashley",7681 Willow Pass Road,1951,Qtr 2,April,19,Partial College,1,M,2,Professional,2,$60000
11229,"Stewart, Adrian",6898 Shaw Rd.,1951,Qtr 4,December,3,Partial College,1,S,1,Professional,4,$70000
11230,"Turner, Amber",6345 Ridge Circle,1951,Qtr 2,April,3,Partial College,0,M,2,Professional,4,$70000
11231,"Zhang, Dennis",3951 Calle Verde Drive,1952,Qtr 4,November,14,High School,1,M,2,Professional,2,$60000
11232,"Bryant, Hailey",2828 Rogers Ave.,1952,Qtr 3,September,27,High School,0,M,2,Professional,3,$60000
11233,"Li, Todd",5897 Scottsdale Rd.,1952,Qtr 3,September,9,Partial College,1,M,2,Professional,4,$70000
11234,"Griffin, Anna",7221 Peachwillow Street,1952,Qtr 4,November,19,Partial College,1,S,2,Professional,4,$70000
11235,"Stewart, Angel",2585 La Salle Ct.,1952,Qtr 1,February,8,Partial College,1,M,2,Professional,4,$70000
11236,"Butler, Jeremy",8811 The Trees Dr.,1952,Qtr 1,March,5,Partial College,1,S,2,Professional,5,$70000
11237,"Anand, Clarence",Welt Platz 6,1958,Qtr 3,September,23,Bachelors,0,S,4,Management,2,$130000
11238,"Prasad, Mayra",1119 Elderwood Dr.,1958,Qtr 3,August,10,Bachelors,0,S,4,Management,2,$130000
11239,"Goel, Latoya",8154 Pheasant Circle,1958,Qtr 4,October,6,Partial College,0,M,2,Professional,2,$130000
11240,"Hernandez, Anne",76 Woodcrest Dr.,1958,Qtr 4,December,11,Partial College,1,M,4,Professional,2,$160000
11241,"Cai, Lisa","102, rue de Berri",1957,Qtr 4,October,11,Partial College,1,S,4,Professional,2,$100000
11242,"Munoz, Larry",Midi-Couleurs,1957,Qtr 4,November,11,Partial College,1,M,3,Professional,2,$110000
11243,"Alvarez, Robin",4086 Emmons Canyon Lane,1957,Qtr 4,October,9,Partial College,1,M,3,Professional,2,$150000
11244,"Coleman, Alexis",7140 Camelback Road,1957,Qtr 4,November,26,Bachelors,0,S,3,Management,2,$170000
11245,"Vazquez, Ricky",Roßstr 9928,1956,Qtr 4,October,27,High School,0,M,4,Professional,3,$120000
11246,"Rubio, Latasha",Alderstr 7690,1956,Qtr 4,October,9,High School,0,M,4,Professional,3,$120000
11247,"Zhou, Claudia",6516 Beauer Lane,1956,Qtr 2,June,6,Partial College,0,S,3,Professional,3,$130000
11248,"Alexander, Tristan","88, avenue des Champs-Elysées",1955,Qtr 1,March,26,Partial College,1,M,4,Professional,3,$110000
11249,"Patel, Cindy",Essener Straße 123,1955,Qtr 3,July,13,Partial College,1,M,3,Professional,3,$130000
11250,"Liu, Shannon",4185 Keywood Ct.,1955,Qtr 1,March,12,High School,1,M,2,Professional,3,$170000
11251,"Long, Xavier",9245 Dantley Way,1932,Qtr 3,July,4,High School,0,S,2,Professional,4,$30000
11252,"Thompson, Nicholas",504 O St.,1932,Qtr 2,June,7,Graduate Degree,1,S,1,Management,3,$90000
11253,"Hernandez, José",5703 Donald Dr.,1933,Qtr 1,February,28,Graduate Degree,1,M,2,Management,2,$60000
11254,"Vance, Johnathan",9430 Versailles Pl,1933,Qtr 1,March,3,Graduate Degree,1,M,2,Management,4,$70000
11255,"Lin, Colin",6083 San Jose,1933,Qtr 2,April,4,Graduate Degree,1,M,2,Management,4,$70000
11256,"Hernandez, Katelyn",7496 Deerfield Dr.,1933,Qtr 3,September,20,Graduate Degree,1,M,2,Management,4,$70000
11257,"Powell, Jacqueline",4076 Northwood Dr,1933,Qtr 1,January,6,Graduate Degree,1,S,4,Management,1,$120000
11258,"Hill, Xavier",2707 Virgil Street,1933,Qtr 2,June,28,Graduate Degree,1,M,4,Management,1,$120000
11259,"Stewart, Victoria",3623 Barquentine Court,1965,Qtr 1,March,27,Partial College,1,M,4,Professional,4,$100000
11260,"Kelly, Katelyn",7085 Solano Drive,1965,Qtr 2,April,12,Bachelors,1,M,3,Management,2,$110000
11261,"Collins, Stephanie",2868 Central Avenue,1965,Qtr 2,April,24,Graduate Degree,1,M,1,Management,1,$130000
11262,"Simmons, Jennifer",7959 Mt. Wilson Way,1964,Qtr 2,May,4,Bachelors,1,M,0,Management,4,$80000
11263,"Richardson, Trinity",3063 Blue Jay Drive,1964,Qtr 3,September,11,Partial College,1,M,3,Professional,5,$90000
11264,"Martin, Eduardo",5137 Pheasant Court,1964,Qtr 2,June,17,Partial College,0,S,3,Professional,5,$90000
11265,"Jones, Elizabeth",2253 Firestone Dr.,1964,Qtr 3,July,13,Partial College,1,M,3,Professional,5,$90000
11266,"Howard, Taylor",7396 Stratton Circle,1964,Qtr 2,May,5,Partial College,0,S,1,Professional,0,$90000
11267,"Diaz, David",2075 Browse Ct,1964,Qtr 4,October,2,Partial College,1,S,4,Professional,4,$120000
11268,"Carter, Katelyn",3050 Monte Cresta Avenue,1964,Qtr 2,May,3,Graduate Degree,1,M,2,Management,2,$130000
11269,"Foster, Ryan",5376 Sahara Drive,1964,Qtr 4,October,13,Graduate Degree,1,M,2,Management,2,$130000
11270,"Lee, Robert",5461 Camino Verde Ct.,1964,Qtr 2,May,4,Graduate Degree,1,M,3,Management,2,$130000
11271,"Reed, Danielle",6683 Carrick Ct,1964,Qtr 2,June,5,Bachelors,0,S,4,Management,2,$150000
11272,"Martinez, Lauren",4357 Tosca Way,1956,Qtr 4,November,10,Partial College,1,S,0,Professional,4,$70000
11273,"Lal, Nathan",7064 Cypress Ave,1956,Qtr 4,October,1,Partial College,1,M,0,Professional,2,$90000
11274,"Foster, Kyle",5617 Landing Dr,1934,Qtr 2,April,12,Graduate Degree,1,M,2,Management,2,$50000
11275,"Rai, Jenny",1440 Willow Pass Dr.,1934,Qtr 1,January,18,Graduate Degree,1,M,2,Management,4,$80000
11276,"Chapman, Nancy",1480 Shoenic,1963,Qtr 3,September,19,Partial College,1,M,2,Professional,4,$80000
11277,"Jackson, Charles",3400 Folson Drive,1963,Qtr 2,June,10,Partial College,1,M,2,Professional,4,$80000
11278,"Phillips, Jonathan",8772 Rock Creek Way,1963,Qtr 3,August,20,Partial College,0,S,1,Professional,0,$90000
11279,"Cook, Amanda",9187 Vista Del Sol,1963,Qtr 3,September,12,Partial College,1,M,1,Professional,0,$90000
11280,"Collins, Robert",5271 Sierra Road,1963,Qtr 3,August,21,Partial College,1,M,1,Professional,0,$90000
11281,"Barnes, Megan",40 Ellis St.,1963,Qtr 4,October,10,Bachelors,1,S,4,Management,4,$110000
11282,"Thomas, Christian",5205 Coralie Drive,1962,Qtr 1,January,16,Partial College,1,M,4,Professional,5,$90000
11283,"Lal, Arturo",4593 Mendouno Dr.,1962,Qtr 4,October,26,Bachelors,1,M,2,Management,1,$110000
11284,"Serrano, Theresa",9007 S Royal Links Circle,1962,Qtr 1,March,27,Bachelors,1,M,2,Management,1,$110000
11285,"Anderson, Jeremy",7655 Greer Ave,1962,Qtr 1,March,19,Partial College,0,M,4,Professional,1,$120000
11286,"Griffin, Hunter",4079 Redbird Lane,1962,Qtr 1,March,3,Graduate Degree,1,M,4,Management,0,$170000
11287,"Garcia, Henry",3268 Hazelwood Lane,1961,Qtr 1,January,16,Partial College,0,M,3,Professional,5,$70000
11288,"Sanchez, Cindy",7062 Starflower Drive,1961,Qtr 3,September,16,Bachelors,1,M,3,Management,1,$110000
11289,"Carter, Maria",8603 Elmhurst Lane,1961,Qtr 1,March,7,Bachelors,1,M,1,Management,1,$130000
11290,"Sanchez, Katelyn",8869 Climbing Vine Court,1961,Qtr 3,August,18,Bachelors,1,M,3,Management,1,$130000
11291,"Wright, Jenna",232 Pinnacle Drive,1961,Qtr 2,May,5,Bachelors,1,M,3,Management,1,$130000
11292,"Phillips, Seth",4361 Loftus Road,1961,Qtr 4,November,5,Partial College,0,S,3,Professional,1,$150000
11293,"Long, Luke",3177 Dover Way,1955,Qtr 2,May,27,High School,0,S,2,Professional,2,$60000
11294,"Clark, Dalton",4381 Amazonas,1955,Qtr 3,September,3,High School,0,M,2,Professional,2,$60000
11295,"Lewis, Taylor",8827 Ward Court,1954,Qtr 2,May,16,Partial High School,1,S,2,Skilled Manual,2,$80000
11296,"Richardson, Haley",6203 Laurel Drive,1935,Qtr 4,October,7,Graduate Degree,1,S,2,Management,2,$50000
11297,"Coleman, Noah",5562 Galindo Street,1935,Qtr 1,February,2,Graduate Degree,1,S,2,Management,4,$70000
11298,"Luo, Jon",3560 River Rock Lane,1935,Qtr 1,March,3,Graduate Degree,1,M,2,Management,4,$70000
11299,"Vazquez, Orlando",8547 Catherine Way,1936,Qtr 2,April,1,Graduate Degree,1,M,2,Management,4,$70000
11300,"Barnes, Fernando",7633 Greenhills Circle,1960,Qtr 1,March,3,Partial College,0,M,3,Professional,5,$80000
11301,"Rodriguez, Cameron",1217 Mariposa,1960,Qtr 2,June,9,Partial College,1,M,4,Professional,5,$80000
11302,"Russell, Spencer",2396 Mink Court,1960,Qtr 4,December,12,High School,0,S,3,Professional,4,$90000
11303,"Coleman, Julia",3128 Ramsey Circle,1960,Qtr 4,October,11,High School,0,S,3,Professional,4,$90000
11304,"Garcia, Julia",6179 Mt. Hamilton Dr.,1960,Qtr 1,March,17,Partial College,1,M,0,Professional,0,$100000
11305,"Evans, Sean",7118 Elliott Dr.,1960,Qtr 2,June,19,Partial College,0,M,4,Professional,3,$110000
11306,"Zhou, Micah",6105 Brownstone Rd,1960,Qtr 2,June,22,Partial College,0,M,4,Professional,3,$110000
11307,"Rodriguez, Hunter",4343 Cook Street,1954,Qtr 4,November,4,Partial High School,1,M,2,Skilled Manual,2,$80000
11308,"Gonzales, Ian",7122 Athene Dr.,1954,Qtr 1,March,5,High School,0,M,2,Professional,2,$60000
11309,"Lewis, Victoria",4426 Tanager Road,1954,Qtr 2,June,12,High School,1,S,2,Professional,2,$60000
11310,"Sanders, Erin",7541 Black Point Pl,1953,Qtr 3,July,9,Graduate Degree,1,S,2,Management,3,$70000
11311,"Lopez, Gabrielle",8619 Parkside Dr.,1953,Qtr 3,August,24,Graduate Degree,0,S,2,Management,3,$70000
11312,"Richardson, Sara",7375 Kipling Court,1953,Qtr 2,April,3,Graduate Degree,1,S,2,Management,3,$70000
11313,"Jenkins, Trevor",4697 Yosemite Dr.,1953,Qtr 1,February,27,Graduate Degree,1,S,2,Management,3,$70000
11314,"Flores, Mya",8439 Rio Grande Drive,1953,Qtr 4,December,21,Graduate Degree,0,S,2,Management,3,$70000
11315,"Ward, Hailey",6321 Maya,1953,Qtr 4,October,1,Graduate Degree,0,S,2,Management,3,$70000
11316,"Allen, Luke",419 Deermeadow Way,1953,Qtr 4,November,17,Graduate Degree,1,M,2,Management,3,$60000
11317,"Russell, Victoria",9268 Keller Ridge,1952,Qtr 3,September,17,Partial College,0,S,2,Professional,3,$40000
11318,"Wilson, Jessica",1652 Willcrest Circle,1952,Qtr 4,October,26,Partial College,0,S,2,Professional,3,$40000
11319,"Bailey, Jade",8119 Northridge Ct,1937,Qtr 2,April,27,Graduate Degree,0,M,2,Management,4,$70000
11320,"Hill, Morgan",6951 Harmony Way,1937,Qtr 2,June,26,Graduate Degree,1,M,2,Management,4,$80000
11321,"Raman, Terrance",2297 Via Valencia,1938,Qtr 3,July,8,Bachelors,1,M,2,Management,5,$90000
11322,"Garcia, Sydney",252 Hemlock Drive,1938,Qtr 1,March,15,Bachelors,1,M,2,Management,5,$90000
11323,"Patterson, Jose",648 Newport Drive,1938,Qtr 2,June,20,Graduate Degree,1,S,3,Management,2,$120000
11324,"Anderson, Zachary",2476 Mt. Whitney Way,1939,Qtr 2,May,14,Bachelors,1,M,2,Management,5,$90000
11325,"Ross, Elijah",6679 Cornelius Dr,1939,Qtr 3,July,2,Bachelors,1,S,2,Management,5,$90000
11326,"Xie, Rafael",369 Peabody Road,1939,Qtr 2,June,26,Bachelors,1,M,4,Management,2,$130000
11327,"Moreno, Jaime",83 Mountain View Blvd,1940,Qtr 1,March,4,Bachelors,1,M,2,Management,5,$90000
11328,"Griffin, Julian",7398 Withersed Lane,1940,Qtr 1,January,1,Bachelors,1,M,2,Management,5,$90000
11329,"Alvarez, Andy",9466 Morning Glory Dr.,1940,Qtr 3,July,25,Bachelors,1,S,2,Management,5,$90000
11330,"Thompson, Ryan",3407 Pinon Dr.,1940,Qtr 2,May,13,Graduate Degree,1,M,1,Management,2,$110000
11331,"Jenkins, Samantha",1046 Cloverleaf Circle,1968,Qtr 3,July,6,Partial College,1,M,2,Skilled Manual,4,$90000
11332,"Ramos, Deanna",Roßstr 9938,1962,Qtr 4,October,4,Graduate Degree,1,S,0,Manual,1,$10000
11333,"Miller, Emily",9075 Calle Verde,1962,Qtr 3,July,10,Graduate Degree,1,M,0,Clerical,1,$20000
11334,"Brown, Nicole",1135 W St.,1961,Qtr 1,March,22,Bachelors,1,M,0,Manual,1,$10000
11335,"Raman, Carla",Winterfeldtstr 255,1961,Qtr 2,June,24,Bachelors,1,M,0,Manual,1,$10000
11336,"Raji, Shaun","44, rue du Départ",1962,Qtr 1,March,12,Graduate Degree,1,M,0,Clerical,1,$20000
11337,"Romero, Jerome",7289 Brookview Dr.,1961,Qtr 3,September,21,Bachelors,1,M,0,Manual,1,$10000
11338,"Navarro, Frank",Buergermeister-ulrich-str 2987,1961,Qtr 3,August,10,Graduate Degree,1,M,0,Clerical,1,$20000
11339,"She, Dennis","828, rue de Berri",1961,Qtr 3,July,8,Graduate Degree,1,S,0,Clerical,1,$20000
11340,"Munoz, Melody","9, avenue Reille",1936,Qtr 2,April,6,Graduate Degree,1,M,0,Clerical,1,$10000
11341,"Zeng, Randy",2334 Brandywine Way,1936,Qtr 3,August,21,Graduate Degree,1,M,0,Clerical,1,$20000
11342,"Wang, Marshall","68062, rue des Grands Champs",1962,Qtr 1,March,11,Graduate Degree,1,M,0,Clerical,5,$30000
11343,"Carlson, Arthur",6507 Fieldcrest Dr.,1958,Qtr 3,September,13,Bachelors,1,M,0,Manual,1,$10000
11344,"Jimenez, Jessie",5723 C Wharton Way,1957,Qtr 3,July,24,Partial College,1,M,0,Manual,1,$10000
11345,"Ramos, Robin","6, rue de l´Esplanade",1957,Qtr 1,March,12,Partial College,1,S,0,Manual,1,$10000
11346,"Gutierrez, Deanna",Attaché de Presse,1955,Qtr 2,May,22,Partial College,1,S,1,Manual,2,$10000
11347,"Navarro, Roy",Viktoria-Luise-Platz 43,1955,Qtr 4,December,23,Partial College,1,M,1,Manual,2,$10000
11348,"Rai, Shawn",Westheimer Straße 7606,1955,Qtr 3,September,22,Partial College,1,M,1,Manual,2,$10000
11349,"Luo, Mindy",Brunnenstr 7566,1954,Qtr 3,September,3,Partial College,1,M,1,Manual,2,$10000
11350,"Zhou, Cara",7280 Greendell Pl,1937,Qtr 1,January,14,Graduate Degree,1,M,0,Clerical,1,$30000
11351,"Ramos, Anne",7113 Eastgate Ave.,1939,Qtr 2,April,6,Bachelors,1,S,0,Clerical,1,$20000
11352,"Rodriguez, Raymond","24, impasse Ste-Madeleine",1940,Qtr 1,March,7,Partial College,1,M,1,Manual,2,$10000
11353,"Ortega, Carrie",1883 Cowell Rd.,1941,Qtr 2,June,11,Bachelors,1,S,0,Clerical,1,$30000
11354,"Suarez, Deanna",Dunckerstr 22525,1942,Qtr 1,February,23,Partial College,1,M,0,Manual,1,$20000
11355,"Gutierrez, Roberto",3545 Chickpea Ct.,1942,Qtr 4,December,28,Graduate Degree,1,M,0,Clerical,1,$40000
11356,"Carson, Terrence",6613 Thornhill Place,1980,Qtr 2,May,27,Partial College,0,S,1,Manual,0,$10000
11357,"Ye, Ramon",3245 Vista Oak Dr.,1979,Qtr 1,March,23,Partial College,0,S,1,Manual,0,$10000
11358,"Malhotra, Cynthia",6757 Pamplona Ct.,1978,Qtr 4,November,11,Partial College,0,S,1,Manual,0,$10000
11359,"Prasad, Jarrod",7657 H St.,1978,Qtr 3,September,4,Partial College,0,S,1,Manual,0,$10000
11360,"Serrano, Tyrone",3767 View Dr.,1978,Qtr 3,August,2,Partial College,1,S,1,Manual,0,$10000
11361,"Ramos, Cindy",6565 Jamie Way,1977,Qtr 2,April,28,High School,1,M,2,Manual,0,$10000
11362,"Shan, Damien",5312 Riverwood Circle,1977,Qtr 4,November,11,High School,0,M,2,Manual,0,$10000
11363,"Ross, Julian",3346 Larkwood Ct.,1977,Qtr 4,October,20,High School,0,S,2,Manual,0,$10000
11364,"Collins, Jennifer",4536 Killdeer Court,1979,Qtr 3,September,23,High School,0,S,0,Manual,1,$10000
11365,"Sun, Brittney",8856 Mt. Wilson Way,1979,Qtr 2,June,9,High School,0,S,0,Manual,1,$10000
11366,"Patel, Virginia",3118 Creekside Drive,1979,Qtr 4,October,25,Bachelors,1,M,0,Clerical,0,$20000
11367,"Nara, Calvin",5795 Morning Glory Dr.,1979,Qtr 1,February,22,Bachelors,1,M,0,Clerical,0,$20000
11368,"Miller, Edward",598 Limeridge Drive,1978,Qtr 4,November,25,High School,0,S,0,Manual,1,$10000
11369,"Tang, Ashlee",4111 Vista Diablo,1978,Qtr 3,August,4,Bachelors,0,M,0,Clerical,0,$20000
11370,"Xu, Alicia",3743 Grenadine Way,1978,Qtr 2,April,1,Bachelors,1,M,0,Clerical,0,$20000
11371,"Jai, Lacey",6208 Prestwick Dr.,1978,Qtr 2,May,27,Bachelors,1,M,0,Clerical,0,$20000
11372,"Romero, Wendy",24 San Vincente Drive,1978,Qtr 2,May,15,Bachelors,1,S,0,Clerical,0,$20000
11373,"Luo, Carly",Hellweg 4644,1943,Qtr 3,September,20,Bachelors,1,M,0,Clerical,1,$30000
11374,"Ortega, Jimmy",Postfach 11 11 22,1943,Qtr 2,June,28,Bachelors,1,S,0,Clerical,1,$30000
11375,"Martinez, Francisco",5508 Glenmount Dr.,1943,Qtr 2,May,9,Bachelors,1,M,0,Clerical,1,$30000
11376,"Vazquez, Lance",9159 Shepberry Court,1943,Qtr 2,June,10,Graduate Degree,1,S,0,Clerical,1,$40000
11377,"Robinett, David",Pappelallee 6667,1961,Qtr 1,February,23,Graduate Degree,1,M,0,Clerical,4,$30000
11378,"Liang, Shannon",7445 Meaham Drive,1960,Qtr 2,May,22,High School,0,S,1,Manual,1,$10000
11379,"Vazquez, Gary","5, rue de la Cavalerie",1959,Qtr 4,November,18,High School,1,M,1,Manual,1,$10000
11380,"Kumar, Mitchell",Husemann Straße 6464,1959,Qtr 1,March,2,Partial College,1,S,1,Manual,2,$20000
11381,"Raman, Meredith",6092 Chestnut,1959,Qtr 3,August,22,Partial College,1,M,1,Manual,2,$20000
11382,"Patterson, Edward","211, avenue Foch",1958,Qtr 1,January,19,Partial College,1,M,1,Manual,2,$20000
11383,"Gill, Marie","571, rue Malar",1960,Qtr 3,August,28,Graduate Degree,1,M,0,Clerical,3,$30000
11384,"Wang, Tiffany","5, rue Malar",1960,Qtr 4,October,16,Bachelors,1,M,0,Clerical,3,$30000
11385,"Allen, Miguel",6834 Violetta,1960,Qtr 3,August,11,Bachelors,1,S,0,Clerical,3,$30000
11386,"Cai, Jaclyn",Postfach 55 00 00,1960,Qtr 4,November,5,Bachelors,1,M,0,Clerical,3,$30000
11387,"Ramirez, Megan",507 Sahara Drive,1959,Qtr 2,June,2,Graduate Degree,1,S,0,Clerical,3,$40000
11388,"Martin, Joseph",7028 San Gabriel Dr.,1959,Qtr 3,July,24,Graduate Degree,1,M,0,Clerical,3,$40000
11389,"Shan, Karl",Nollendorfplatz 48,1970,Qtr 2,April,24,High School,0,S,1,Manual,1,$10000
11390,"Raji, Christine","11, boulevard Tremblay",1970,Qtr 4,October,19,High School,0,S,1,Manual,1,$10000
11391,"Xie, Lindsay",Am Grossen Dern 4624,1970,Qtr 4,December,27,High School,1,S,0,Manual,2,$10000
11392,"Zhao, Willie",Königstr 282,1970,Qtr 1,February,7,High School,1,S,0,Manual,2,$10000
11393,"Pal, Kurt","55, avenue de l´ Union Centrale",1969,Qtr 1,January,17,High School,1,S,0,Manual,2,$10000
11394,"McDonald, George",9186 West Boyd Rd.,1969,Qtr 4,October,23,High School,1,S,0,Manual,2,$10000
11395,"Gutierrez, Beth",Rehstr 1346,1970,Qtr 4,October,18,Bachelors,1,S,0,Clerical,0,$30000
11396,"Lopez, Ian",Zur Lindung 6,1969,Qtr 4,October,5,High School,0,M,1,Manual,2,$10000
11397,"Shan, Latoya",Attaché de Presse,1969,Qtr 2,June,4,Partial College,0,S,1,Manual,0,$20000
11398,"Nath, Colin",8900 Escobar,1969,Qtr 3,September,9,Bachelors,1,S,0,Clerical,0,$30000
11399,"Mehta, Brenda","11, avenue du Port",1969,Qtr 3,August,4,Bachelors,1,S,0,Clerical,1,$30000
11400,"Raji, Franklin",3477 Mt. Washington Way,1969,Qtr 2,April,19,Graduate Degree,1,S,0,Clerical,0,$40000
11401,"Navarro, Linda","6, route de Marseille",1969,Qtr 3,August,26,Graduate Degree,1,M,0,Clerical,0,$40000
11402,"Cai, Kelli","1216, place de la Concorde",1969,Qtr 4,November,20,Graduate Degree,1,M,0,Clerical,0,$40000
11403,"Schmidt, Nancy","340, boulevard d´Albi",1969,Qtr 1,January,9,Graduate Degree,1,S,0,Clerical,0,$40000
11404,"Taylor, Megan",Berliner Platz 43,1952,Qtr 1,January,1,Partial College,0,S,2,Manual,3,$10000
11405,"Goel, Bonnie",Carlsplatz 89,1952,Qtr 1,February,17,Partial College,0,S,2,Manual,3,$10000
11406,"Xu, Latoya","101, rue de Terre Neuve",1952,Qtr 3,July,3,Partial College,1,M,1,Manual,2,$20000
11407,"She, Mario",Conesweg 720,1952,Qtr 2,April,2,Partial College,1,M,1,Manual,2,$20000
11408,"Gill, Darren",8132 Twincreek Ct,1953,Qtr 2,May,14,High School,0,M,2,Manual,2,$10000
11409,"Hayes, Jacqueline","33, rue Georges-Clémenceau",1968,Qtr 1,March,5,High School,1,S,1,Manual,2,$10000
11410,"Goel, Maurice","15, avenue de la Gare",1968,Qtr 3,August,25,Partial College,1,M,0,Manual,1,$20000
11411,"Ross, Devin",Postenweg 2428,1954,Qtr 1,February,12,Partial College,0,M,1,Professional,3,$80000
11412,"Bryant, Sydney",Postfach 99 92 92,1954,Qtr 2,April,9,Partial College,1,S,1,Professional,4,$80000
11413,"Stewart, Megan",8192 Seagull Court,1954,Qtr 2,April,15,Partial College,0,M,1,Professional,4,$80000
11414,"Richardson, Ian",726 W. Buchanan Rd.,1954,Qtr 1,March,18,Partial College,1,S,1,Professional,4,$80000
11415,"She, Randy",Roßstr 5538,1944,Qtr 2,June,5,Partial College,0,S,2,Professional,5,$90000
11416,"Becker, Katrina","8205, rue Malar",1945,Qtr 1,March,19,Partial High School,1,M,4,Skilled Manual,3,$60000
11417,"Zheng, Lacey","4, rue de Linois",1945,Qtr 1,February,26,High School,1,M,2,Professional,5,$70000
11418,"Hu, Rafael",Zeiter Weg 7765,1945,Qtr 1,February,9,Partial College,0,S,2,Professional,5,$90000
11419,"Scott, Kyle",9381 Alpine Rd.,1945,Qtr 1,February,18,Graduate Degree,1,M,4,Management,3,$150000
11420,"Turner, Jordan","100, rue Maillard",1946,Qtr 3,July,12,Bachelors,1,M,4,Management,2,$100000
11421,"Sun, Amy",Am Karlshof 2500,1946,Qtr 3,July,19,Bachelors,1,M,4,Management,3,$110000
11422,"Deng, Dustin",8185 Sol Street,1946,Qtr 3,September,1,Bachelors,1,M,3,Management,4,$170000
11423,"Stewart, Jasmine",Heidestieg Straße 8224,1954,Qtr 4,November,5,Partial College,0,M,1,Professional,4,$80000
11424,"Garcia, Pamela",Postfach 11 09 99,1953,Qtr 4,December,7,Partial College,1,M,2,Professional,4,$80000
11425,"Gray, Ariana",3675 Palms Dr,1954,Qtr 3,August,6,High School,1,M,2,Professional,4,$90000
11426,"Mehta, Kristopher",Herzogstr 328,1953,Qtr 4,October,2,Bachelors,1,M,4,Management,3,$110000
11427,"Dominguez, Desiree",Holzstr 4222,1953,Qtr 4,December,18,Partial College,1,M,2,Professional,2,$110000
11428,"Perez, Deanna",Marienplatz 56,1953,Qtr 3,August,22,Bachelors,1,S,2,Management,2,$120000
11429,"Lopez, Marco","313, rue de l'Espace De Schengen",1952,Qtr 3,July,16,Partial College,1,M,2,Professional,4,$80000
11430,"Yuan, Casey",Hunzinger Allee 153,1952,Qtr 1,March,24,High School,1,M,2,Professional,4,$90000
11431,"Garcia, Bryant",Am Gallberg 94,1952,Qtr 4,October,27,Partial College,1,M,2,Professional,4,$110000
11432,"Prasad, Dominique","765, rue Villedo",1951,Qtr 3,September,11,High School,1,M,2,Professional,4,$80000
